domain,specification,repeat,fold,n_train,n_test,train_prompts,test_prompts,r2,rmse,mae
health,H+F,1,0,331,84,112,28,0.06638902170420236,0.4602213909491664,0.20949634914266882
health,H+F,1,1,331,84,112,28,0.05404511139507018,0.3602711573582146,0.21233768022187466
health,H+F,1,2,334,81,112,28,-1.8890300406682146,0.20205877767957972,0.15952610243178728
health,H+F,1,3,331,84,112,28,-0.05157500896975864,0.35127360687341164,0.19417895294007928
health,H+F,1,4,333,82,112,28,0.07743358551654278,0.5247208933839353,0.22508977087770393
health,H+F,2,0,332,83,112,28,0.06354851925149008,0.500933869281944,0.2526273160492658
health,H+F,2,1,332,83,112,28,-0.6781756227018745,0.24251869518188043,0.17887185206954054
health,H+F,2,2,331,84,112,28,-0.07776720300857942,0.2535733517081364,0.17607005318268196
health,H+F,2,3,333,82,112,28,0.02792192370893065,0.3477478892472251,0.16906298456258248
health,H+F,2,4,332,83,112,28,0.08050566995225028,0.5379204578079444,0.2170359067092524
health,H+F,3,0,332,83,112,28,0.09970175530493697,0.41320587927663527,0.20025628565557105
health,H+F,3,1,331,84,112,28,-0.10058830129011431,0.3539084504747732,0.19360647822748236
health,H+F,3,2,332,83,112,28,-0.23980762322578553,0.2653916633987304,0.17993997816489918
health,H+F,3,3,334,81,112,28,0.03439480785166338,0.6150375283396696,0.26140691096583096
health,H+F,3,4,331,84,112,28,-0.03536823017919999,0.21636683864608036,0.15024144923643318
health,H+F,4,0,332,83,112,28,0.07045629832205835,0.43631671664967625,0.21402263592002982
health,H+F,4,1,332,83,112,28,0.04235829186595075,0.4665011772435061,0.22807060518218236
health,H+F,4,2,334,81,112,28,-0.9099163900257932,0.15577616644824244,0.12454106911359715
health,H+F,4,3,331,84,112,28,-0.24282577347564716,0.22689524197770947,0.16896551867408036
health,H+F,4,4,331,84,112,28,0.05473153018193744,0.5373910709400082,0.24778617259453223
health,H+F,5,0,331,84,112,28,-0.04876900234233594,0.36766108226600785,0.19571083297522526
health,H+F,5,1,333,82,112,28,0.056327203767449596,0.3688868457150033,0.21740539761354985
health,H+F,5,2,332,83,112,28,0.10193396961087509,0.41766690516189464,0.1989479311941368
health,H+F,5,3,331,84,112,28,0.0746612913323399,0.4463530993677313,0.1990764870432955
health,H+F,5,4,333,82,112,28,0.0268186030027171,0.3465447265038786,0.1816968654727004
health,H+F,6,0,332,83,112,28,-1.1880911368913498,0.2208193321087293,0.17193316875815398
health,H+F,6,1,333,82,112,28,0.03659012970730258,0.568197442104702,0.2793893602996282
health,H+F,6,2,331,84,112,28,-0.019310696507266245,0.39331118535733034,0.21056851804197269
health,H+F,6,3,332,83,112,28,0.10292544548645954,0.4882981653822224,0.20283648759288717
health,H+F,6,4,332,83,112,28,-0.9376515195620256,0.16804538911735706,0.13448633831912438
health,H+F,7,0,332,83,112,28,-0.6350667054904706,0.23606885386842788,0.17415691309640285
health,H+F,7,1,334,81,112,28,0.10141853433850956,0.47569684977506743,0.20133535852047713
health,H+F,7,2,332,83,112,28,-0.021237645898714907,0.4131770053776232,0.21370572915081315
health,H+F,7,3,331,84,112,28,-0.18937243049559904,0.254562209557,0.18169778825092645
health,H+F,7,4,331,84,112,28,0.07247118148022114,0.521179605903268,0.2307307078386239
health,H+F,8,0,332,83,112,28,-0.14505233863415667,0.20836326925430493,0.1543946601377228
health,H+F,8,1,332,83,112,28,0.07692932508554007,0.5173091538181607,0.2154828322092051
health,H+F,8,2,332,83,112,28,0.049319515988420215,0.503345364524951,0.249585807466849
health,H+F,8,3,333,82,112,28,-0.8466309191637371,0.24804985704056973,0.18404578962157048
health,H+F,8,4,331,84,112,28,0.08681193118028652,0.39358691073285573,0.18895191860866806
health,H+F,9,0,333,82,112,28,-0.9371192156465651,0.19621515857886304,0.14916842713114947
health,H+F,9,1,331,84,112,28,-0.6180461929596823,0.17324185091357017,0.1360713530186062
health,H+F,9,2,333,82,112,28,0.05101023702072793,0.44511857480524,0.22740311253580175
health,H+F,9,3,332,83,112,28,0.06892617680661839,0.5147065882705477,0.24044605260512258
health,H+F,9,4,331,84,112,28,0.06542787758887147,0.49209984705722154,0.23290122188722653
health,H+F,10,0,335,80,112,28,-0.04309266526388522,0.3726065401286229,0.20830938635349722
health,H+F,10,1,331,84,112,28,0.05591330258214644,0.48902681128022363,0.24711534966877344
health,H+F,10,2,332,83,112,28,0.08949958779629785,0.4377458320807318,0.18764767482928865
health,H+F,10,3,331,84,112,28,-4.1762482407324635,0.22176615397561503,0.17671083245975414
health,H+F,10,4,331,84,112,28,0.1106930548498758,0.4088378236207758,0.19000443217278154
health,H+F,11,0,331,84,112,28,0.10984460431611398,0.39851602997945434,0.18369437984849388
health,H+F,11,1,332,83,112,28,-0.0023012571533971293,0.3838688675605412,0.20083735083999518
health,H+F,11,2,331,84,112,28,-0.014941030096653485,0.361706901453061,0.20719208247388587
health,H+F,11,3,332,83,112,28,-0.07953585800794549,0.2873837666305493,0.15255382140227886
health,H+F,11,4,334,81,112,28,0.07011860731760988,0.503106305267726,0.2419683234777665
health,H+F,12,0,331,84,112,28,0.01301554518964776,0.3473445246662475,0.19958107340255304
health,H+F,12,1,335,80,112,28,-0.46197862802524137,0.21755817172038655,0.15262539015174398
health,H+F,12,2,331,84,112,28,-1.614651932600244,0.25125312444830716,0.1922724789892032
health,H+F,12,3,332,83,112,28,0.03770876626522068,0.6326959881190029,0.26893607018150756
health,H+F,12,4,331,84,112,28,0.10545660793444822,0.41292968423237636,0.18066742258050988
health,H+F,13,0,332,83,112,28,-0.6947492279563974,0.2368329112216476,0.17707506094961678
health,H+F,13,1,332,83,112,28,0.021240745583568033,0.34514866850958953,0.17384281365735635
health,H+F,13,2,331,84,112,28,-0.07059975795518425,0.2911180946142416,0.16012801351122763
health,H+F,13,3,331,84,112,28,0.07294623265384659,0.5209704704399617,0.23265026499690022
health,H+F,13,4,334,81,112,28,0.07053248898289399,0.5034560137061636,0.24331627866998967
health,H+F,14,0,331,84,112,28,0.05824940165438708,0.3871562537888251,0.19616528144788442
health,H+F,14,1,331,84,112,28,0.10837630158295364,0.39777861251735414,0.1880511553020004
health,H+F,14,2,332,83,112,28,-0.023215209702877715,0.3811626615080998,0.1977415661725181
health,H+F,14,3,332,83,112,28,-0.4762433487961033,0.24770041104423918,0.17165381687302234
health,H+F,14,4,334,81,112,28,0.08264729267290927,0.5125894418789603,0.24516077937843428
health,H+F,15,0,332,83,112,28,0.04073072979118608,0.5104270830705173,0.249286377842822
health,H+F,15,1,331,84,112,28,-0.2655842869725715,0.22087710580703238,0.16435129820744176
health,H+F,15,2,331,84,112,28,0.1266594582034506,0.4037372464383475,0.1770276083245354
health,H+F,15,3,331,84,112,28,-0.0009211230896930545,0.3762355251637331,0.21835237755683679
health,H+F,15,4,335,80,112,28,0.033439257832174496,0.4019986506019913,0.187028183053346
health,H+F,16,0,332,83,112,28,0.02288398742355835,0.43126348836399625,0.22932018156871203
health,H+F,16,1,331,84,112,28,0.08503689723279595,0.48344077182381595,0.21790492188365496
health,H+F,16,2,332,83,112,28,0.02121214942084948,0.33673588959235856,0.1666794428173464
health,H+F,16,3,333,82,112,28,0.10715246682310653,0.40714088976920054,0.1909195538672927
health,H+F,16,4,332,83,112,28,-0.2207390867102912,0.2610993044339667,0.18442472508036997
health,H+F,17,0,331,84,112,28,-0.17185815975620833,0.3479732269221702,0.2135494688972108
health,H+F,17,1,331,84,112,28,0.04904891463153882,0.5790013841670805,0.24784478691044137
health,H+F,17,2,336,79,112,28,-1.262118750440981,0.22539415672809007,0.17123485538507197
health,H+F,17,3,331,84,112,28,0.056341746864819076,0.5079976818204263,0.2363501350343798
health,H+F,17,4,331,84,112,28,-0.5828342049138873,0.19217907824385413,0.14303948879247277
health,H+F,18,0,331,84,112,28,0.11103901710357511,0.3984003950985223,0.1787032809164993
health,H+F,18,1,331,84,112,28,0.04408184101785573,0.4112651073678257,0.1992783255558503
health,H+F,18,2,335,80,112,28,0.053951870418504355,0.6064406793528915,0.26043868645579654
health,H+F,18,3,332,83,112,28,-0.4866941356494163,0.2311948689501857,0.1805581564233567
health,H+F,18,4,331,84,112,28,-1.7773237384222154,0.24070652991831382,0.19127173493014624
health,H+F,19,0,335,80,112,28,-0.11122584980467898,0.30181573689544183,0.16977795102220786
health,H+F,19,1,331,84,112,28,0.029650402412741972,0.4309647710198392,0.22250415595663947
health,H+F,19,2,331,84,112,28,0.08947741023795397,0.4332850385976144,0.2135326915180077
health,H+F,19,3,332,83,112,28,0.0850444699798778,0.5180744370237158,0.21855045108080384
health,H+F,19,4,331,84,112,28,-1.7426790663262564,0.23487133216276873,0.18216486713858537
health,H+E+D,0,0,331,84,112,28,-0.08086651320110838,0.4037402501977685,0.22215567096763253
health,H+E+D,0,1,334,81,112,28,-0.05362893070454633,0.16777413443381686,0.11931806202085231
health,H+E+D,0,2,331,84,112,28,0.35253950276705603,0.4195627613348618,0.23366504584993725
health,H+E+D,0,3,332,83,112,28,-2.165510669806842,0.17924395098904367,0.1326764064279312
health,H+E+D,0,4,332,83,112,28,0.27749588791708346,0.48226270269196897,0.22396098475574286
health,H+E+D,1,0,331,84,112,28,0.4168916108299425,0.3637127039127292,0.18779646917762033
health,H+E+D,1,1,331,84,112,28,0.40990778641331316,0.28454713928712444,0.16875579169493918
health,H+E+D,1,2,334,81,112,28,-2.1907016255188023,0.21234634464369678,0.14089321372645158
health,H+E+D,1,3,331,84,112,28,-0.006966445905504326,0.3437422311123587,0.19387583624728386
health,H+E+D,1,4,333,82,112,28,0.22829007947179103,0.47990644099266,0.2361687352214821
health,H+E+D,2,0,332,83,112,28,0.36855169962554624,0.4113454097066053,0.20048572694142902
health,H+E+D,2,1,332,83,112,28,0.0013550879284602857,0.18708202653495215,0.13164230649246011
health,H+E+D,2,2,331,84,112,28,-0.7456363965266721,0.32271416131807834,0.19676138609259927
health,H+E+D,2,3,333,82,112,28,-0.028702454970927382,0.357732845080581,0.18721632135112287
health,H+E+D,2,4,332,83,112,28,0.3391199623568849,0.45604200935792155,0.2133240060567963
health,H+E+D,3,0,332,83,112,28,0.2473521722299319,0.37780630104174107,0.1793108766404704
health,H+E+D,3,1,331,84,112,28,-0.4029848857445488,0.39958114110839726,0.22751274996894572
health,H+E+D,3,2,332,83,112,28,-0.32756808431973417,0.27462402424569043,0.1668202234498472
health,H+E+D,3,3,334,81,112,28,0.31344434337691807,0.5186085769643981,0.25039101510617034
health,H+E+D,3,4,331,84,112,28,-0.08437757957400649,0.2214285147808719,0.1265271983445917
health,H+E+D,4,0,332,83,112,28,0.3828244462442454,0.3555259486207434,0.17646396511263357
health,H+E+D,4,1,332,83,112,28,0.3328773794756673,0.3893624366966561,0.2303832120198774
health,H+E+D,4,2,334,81,112,28,-0.16843824790981898,0.12184191507994874,0.10462313077538056
health,H+E+D,4,3,331,84,112,28,-0.2955817732626771,0.2316608673628164,0.14810773288264664
health,H+E+D,4,4,331,84,112,28,0.1705029435951787,0.5034081991657967,0.27121454423103775
health,H+E+D,5,0,331,84,112,28,0.3169195306849455,0.29671785034223697,0.15850754437169495
health,H+E+D,5,1,333,82,112,28,0.1242639833414505,0.35536042183942534,0.20658031452155906
health,H+E+D,5,2,332,83,112,28,0.23196429449012346,0.38624834793215096,0.1899262602835151
health,H+E+D,5,3,331,84,112,28,0.4191299368579051,0.35364513419785426,0.1886149888587641
health,H+E+D,5,4,333,82,112,28,0.18983911838237388,0.3161899267365065,0.17302561446275092
health,H+E+D,6,0,332,83,112,28,-0.47151146620910467,0.18108655791166775,0.13198163050247091
health,H+E+D,6,1,333,82,112,28,0.325561189696147,0.4754063796691008,0.25531356071164396
health,H+E+D,6,2,331,84,112,28,-0.11926781808848808,0.41214498058685806,0.22798988609929552
health,H+E+D,6,3,332,83,112,28,0.30311694810995926,0.430378705406263,0.19280731152509847
health,H+E+D,6,4,332,83,112,28,-1.0286605776676332,0.171946547037596,0.12979752916682366
health,H+E+D,7,0,332,83,112,28,-0.04078180539387821,0.1883435706643808,0.13005568747448498
health,H+E+D,7,1,334,81,112,28,0.43713632606079367,0.3764897506332106,0.18646099509935118
health,H+E+D,7,2,332,83,112,28,0.17435290795810843,0.3715095340552555,0.21661455269186095
health,H+E+D,7,3,331,84,112,28,-0.33460203536127753,0.2696564977297936,0.15717495094988115
health,H+E+D,7,4,331,84,112,28,0.2314181502227476,0.47442631412861075,0.24540047578529672
health,H+E+D,8,0,332,83,112,28,-1.0026975006875731,0.275559997310586,0.16869324944643543
health,H+E+D,8,1,332,83,112,28,0.38565660712351135,0.4220251007878677,0.21133706254618062
health,H+E+D,8,2,332,83,112,28,0.27934961865489905,0.43823907121769434,0.1996395607630593
health,H+E+D,8,3,333,82,112,28,-1.2048721466273888,0.2710445225676408,0.17017138080522118
health,H+E+D,8,4,331,84,112,28,0.43040297752412604,0.3108453591495416,0.1790247408021589
health,H+E+D,9,0,333,82,112,28,-0.9137982095193053,0.19503046358245527,0.136431609670702
health,H+E+D,9,1,331,84,112,28,-0.2490431320069897,0.15221101252927255,0.12203666812938624
health,H+E+D,9,2,333,82,112,28,0.2225307098997863,0.4028900813378692,0.23203005713007935
health,H+E+D,9,3,332,83,112,28,0.21155139680774981,0.47364653326289463,0.23161003896849416
health,H+E+D,9,4,331,84,112,28,0.44130701724339105,0.3804813967687115,0.19749394069992493
health,H+E+D,10,0,335,80,112,28,0.24902427022838824,0.31615640058774946,0.17178089826054427
health,H+E+D,10,1,331,84,112,28,0.3230338801255047,0.41410473674648146,0.22520960074147278
health,H+E+D,10,2,332,83,112,28,0.38610283875030416,0.359442775365847,0.18977313165322887
health,H+E+D,10,3,331,84,112,28,-4.337526014662052,0.22519446875109134,0.14144571009717463
health,H+E+D,10,4,331,84,112,28,0.21911870610547357,0.3831049252901783,0.1898455199125927
health,H+E+D,11,0,331,84,112,28,0.2756299746174651,0.3594952167661941,0.1592704030394336
health,H+E+D,11,1,332,83,112,28,0.1613683067737599,0.3511311747580938,0.1881865414835669
health,H+E+D,11,2,331,84,112,28,-0.23349653620571287,0.39875428001727564,0.23682782144515255
health,H+E+D,11,3,332,83,112,28,0.12763007024336892,0.2583414185605961,0.14236999567497555
health,H+E+D,11,4,334,81,112,28,0.3865413255563195,0.408637894101894,0.21408013042816704
health,H+E+D,12,0,331,84,112,28,-0.14523714236218188,0.3741562579098234,0.21798692349212015
health,H+E+D,12,1,335,80,112,28,-0.28922877379327994,0.20430071353658422,0.13970997236326893
health,H+E+D,12,2,331,84,112,28,-0.8239804348667368,0.2098527271097097,0.13999169959521315
health,H+E+D,12,3,332,83,112,28,0.3256397028034491,0.529648580390919,0.25575252772266804
health,H+E+D,12,4,331,84,112,28,0.3790448638434092,0.3440372835663682,0.16963397788520995
health,H+E+D,13,0,332,83,112,28,-0.8745061377793089,0.2490765057884116,0.15886352689221148
health,H+E+D,13,1,332,83,112,28,0.47261880915413346,0.25335564188420945,0.13632395614571333
health,H+E+D,13,2,331,84,112,28,-0.08846697038566198,0.29353727425068243,0.17695379168147024
health,H+E+D,13,3,331,84,112,28,0.22400434220058252,0.4766397865464114,0.23557634690734602
health,H+E+D,13,4,334,81,112,28,0.4167430173810911,0.39881767675600555,0.21925700725195668
health,H+E+D,14,0,331,84,112,28,0.4883276168129671,0.2853739424337416,0.16076004631412055
health,H+E+D,14,1,331,84,112,28,0.2097612367436481,0.37448100325239575,0.1723460418592992
health,H+E+D,14,2,332,83,112,28,0.14453128278670846,0.3485209776856659,0.19071755775689908
health,H+E+D,14,3,332,83,112,28,-1.3818527054209349,0.3146336734536108,0.18767149997470048
health,H+E+D,14,4,334,81,112,28,0.31757606670708605,0.4421082384145536,0.22660690977424688
health,H+E+D,15,0,332,83,112,28,0.4588837103451351,0.38336172249802075,0.19892396204556395
health,H+E+D,15,1,331,84,112,28,-0.8902224239546261,0.26993650554008847,0.16656311662672274
health,H+E+D,15,2,331,84,112,28,0.2439310222840375,0.3756537387263031,0.1790415795413988
health,H+E+D,15,3,331,84,112,28,0.07187068812642938,0.3622964824218234,0.21581422570587502
health,H+E+D,15,4,335,80,112,28,0.35958976360118233,0.32721948133004675,0.1630125999903996
health,H+E+D,16,0,332,83,112,28,0.40078781745569303,0.33772245954143987,0.1949954298439799
health,H+E+D,16,1,331,84,112,28,0.36450259203052915,0.40290102841073017,0.20425637221923226
health,H+E+D,16,2,332,83,112,28,0.2398042337594244,0.2967616961465777,0.1573153604151998
health,H+E+D,16,3,333,82,112,28,0.05142249354989814,0.4196550763402763,0.23059174895512569
health,H+E+D,16,4,332,83,112,28,-0.06931768242361303,0.24436987342706393,0.1399160596030752
health,H+E+D,17,0,331,84,112,28,0.2027875263230211,0.28700888999274154,0.17046051811255528
health,H+E+D,17,1,331,84,112,28,0.39323987248872405,0.462497116798905,0.23943924284297924
health,H+E+D,17,2,336,79,112,28,-0.022982467048138888,0.15157202342703704,0.10650493615239263
health,H+E+D,17,3,331,84,112,28,0.141964845547372,0.4844030845902146,0.2526228790955247
health,H+E+D,17,4,331,84,112,28,-1.5158640170106028,0.24228803876842012,0.1528170014892463
health,H+E+D,18,0,331,84,112,28,0.320620931928592,0.34828477616168124,0.1889303364907856
health,H+E+D,18,1,331,84,112,28,0.41125537586799144,0.3227564916188874,0.19026919928415428
health,H+E+D,18,2,335,80,112,28,0.2834058186879316,0.527798739361353,0.2552924014998197
health,H+E+D,18,3,332,83,112,28,-0.9874660936905304,0.2673112527790094,0.16340826943102404
health,H+E+D,18,4,331,84,112,28,-0.7182840125031229,0.18933115905518783,0.13077998083229497
health,H+E+D,19,0,335,80,112,28,0.0955987636347202,0.27228347608888026,0.14830435766824518
health,H+E+D,19,1,331,84,112,28,0.3996868001532191,0.3389741667327609,0.19490214196315664
health,H+E+D,19,2,331,84,112,28,0.2009035528866263,0.4059082986675856,0.19926406855443335
health,H+E+D,19,3,332,83,112,28,0.38526225074145704,0.4246558506394393,0.21307783658525276
